title,img_path,label,plot
Amityville II: The Possession (1982),ml1m-images\1326.jpg,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Amityville II: The Possession is a movie about a young man named Jack who is a successful businessman who is tasked with stealing a valuable antique from a wealthy family. He is hired by a wealthy businessman to take over the family business and eventually becomes the owner of the antique. Jack is tasked with stealing the antique and is eventually caught by the police. The movie explores themes of love, loyalty, and the consequences of greed."
Fearless (1993),ml1m-images\448.jpg,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",Fearless is a 1993 horror film about a man named Michael who is convicted of murdering his wife and her lover. He is sentenced to life in prison and faces numerous challenges and obstacles throughout his life.
Police Academy 6: City Under Siege (1989),ml1m-images\2383.jpg,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Police Academy 6: City Under Siege is a movie about a group of police officers who are trying to capture a notorious criminal organization in the city of Los Angeles. The movie follows the story of the group's leader, a former police officer named John, who is tasked with defending the city against a group of gangsters who are trying to take over the city. The movie explores themes of loyalty, corruption, and the dangers of gang violence."
"Soldier's Daughter Never Cries, A (1998)",ml1m-images\2276.jpg,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","Soldier's Daughter Never Cries is a movie about a young soldier named Sarah who is diagnosed with a rare genetic disorder and is diagnosed with a rare genetic disorder. She is diagnosed with a rare genetic disorder and is forced to undergo chemotherapy to prevent her from undergoing the disease. Sarah's family and friends are devastated by the loss of her daughter and her family, and she struggles to cope with the loss of her family and loved ones."
Eden (1997),ml1m-images\1815.jpg,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","Eden is a 1997 American film about a young woman named Eden who is a successful businesswoman who is tasked with a mission to find a new home for her family. Along the way, she meets a group of people who help her navigate the challenges of growing up in a small town. Along the way, they encounter various obstacles and challenges, including a ruthless gangster who seeks to take over the family business and a mysterious woman who is a therapist. The movie explores themes of love, loss, and the importance of family and community."
Total Eclipse (1995),ml1m-images\202.jpg,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]","Total Eclipse is a 1995 film about a group of teenagers who are forced to leave their homes and live in a remote area of the United States. They are forced to work in a factory and face numerous challenges, including a dangerous and dangerous work environment. The film explores themes of identity, trauma, and the consequences of adversity."
"Newton Boys, The (1998)",ml1m-images\1804.jpg,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",The movie Newton Boys is a science fiction adventure film about a group of boys who discover a mysterious object in the forest and must find it to survive.
From Here to Eternity (1953),ml1m-images\1944.jpg,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0]","From Here to Eternity is a movie about a young woman named Lily who is a successful businesswoman who is a successful businesswoman. She is married to a wealthy businessman named Jack, and they have a complicated relationship. Lily is a successful businesswoman who is a successful businesswoman, but her husband is a poor businessman who is a poor businessman. The movie explores the themes of love, loss, and the power of love."
"Elephant Man, The (1980)",ml1m-images\2313.jpg,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","Elephant Man is a movie about a man named Elephant Man who is a solitary elephant who is rescued by a group of villagers who are trying to find him. The villagers are unable to find him and he is forced to live in a small village. The movie explores themes of solitary confinement, the importance of family, and the dangers of pursuing one's dreams."
Jimmy Hollywood (1994),ml1m-images\478.jpg,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Jimmy Hollywood is a 1994 film about a man named Jimmy Hollywood who is a successful businessman who is tasked with avenging a murder he did not commit. He is a successful businessman who is tasked with defending his family's business interests and achieving his goals. Jimmy is a successful businessman who is tasked with defending his family's business interests and achieving his goals. The movie explores themes of family, loyalty, and the consequences of greed."
"Woman in Question, The (1950)",ml1m-images\1065.jpg,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","The movie ""Woman in Question, The (1950)"" tells the story of a woman named Julia who is a successful businesswoman who is a target of a powerful businessman. She is a successful businesswoman who is a target of a powerful businessman who is also a target of a powerful businessman. The movie explores the themes of love, wealth, and the consequences of a woman's actions."
How Stella Got Her Groove Back (1998),ml1m-images\2154.jpg,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]","How Stella Got Her Groove Back is a movie about a young girl named Stella who is diagnosed with a rare genetic disorder and is struggling to find her way back to her normal life. She is forced to confront her past and her family, and her struggles and triumphs are a testament to her resilience and determination."
Fire on the Mountain (1996),ml1m-images\1448.jpg,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Fire on the Mountain is a movie about a young man named Jack who is a firefighter who is hired to help a group of firefighters in a small town in the United States. Jack is hired to help the firefighters, but he is unable to do it due to his fear of fire. The movie explores themes of survival, love, and the consequences of violence."
"Nightmare Before Christmas, The (1993)",ml1m-images\551.jpg,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]","Nightmare Before Christmas is a 1993 horror movie about a group of teenagers who are stranded on a remote island during the holiday season. They are stranded on the island and must navigate through a series of dangerous and dangerous situations to survive. The movie explores themes of adolescence, family, and the consequences of greed and greed."
"Lovers on the Bridge, The (Les Amants du Pont-Neuf) (1991)",ml1m-images\2704.jpg,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]","Lovers on the Bridge is a movie about a man named Jack who is stranded on a bridge in the middle of nowhere. He is rescued by a group of stranded tourists who are trying to find him. Jack is rescued by a group of stranded tourists who are trying to find him. The movie explores themes of love, loss, and the human condition."
Mother (1996),ml1m-images\1414.jpg,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","The movie Mother (1996) tells the story of a mother who is a successful businesswoman who is tasked with raising a young child. The film explores themes of motherhood, family, and the importance of family."
"Eighth Day, The (Le Huiti̬me jour ) (1996)",ml1m-images\1117.jpg,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","The movie Eighth Day, The (Le Huiti me jour) is about a young woman named Liu who is diagnosed with cancer and is diagnosed with a rare condition. She is a successful businesswoman who works as a nurse and a doctor. However, her condition worsens when she is diagnosed with a rare condition called a ""serume"" and her family is forced to leave her home. Liu and her family must navigate the challenges of navigating the world of healthcare and navigating the challenges of navigating the world of healthcare."
Condo Painting (2000),ml1m-images\3356.jpg,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Condo Painting is a movie about a woman named Condo who is a successful artist who is pursuing her dream of becoming a painter. She is hired by a wealthy businessman to paint a mural on the walls of her apartment building. As she paints, Condo becomes obsessed with the mural and becomes obsessed with the painting. However, as she paints, Condo becomes more and more obsessed with the painting. The movie explores themes of love, loss, and the power of art."
Buck and the Preacher (1972),ml1m-images\3373.jpg,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","Buck and the Preacher is a 1972 American film about a young man named Buck who is a lawyer and a lawyer. He is assigned to defend a black man named Tom, who is accused of raping a white woman. Buck is convicted and sentenced to life in prison, but ultimately convicted and sentenced to life in prison. The movie explores themes of racism, prejudice, and the consequences of racial discrimination."
Hellbound: Hellraiser II (1988),ml1m-images\3918.jpg,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Hellbound: Hellraiser II is a movie about a group of teenagers who are trying to escape from a dangerous underground gang. They are forced to fight against the gang and their own gang, but they are ultimately able to escape and find a way back to their home."
54 (1998),ml1m-images\2188.jpg,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",The movie 54 is a crime drama film about a man named Jack who is wrongfully convicted of murdering his wife and her lover. He is sentenced to life in prison and faces numerous challenges and obstacles throughout the film.
Anna and the King (1999),ml1m-images\3155.jpg,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]","Anna and the King is a movie about a young girl named Anna who is a princess and her father, King Henry, is a king. Anna is a young girl who is fascinated by the world around her and is fascinated by the magical creatures that inhabit the world. She is fascinated by the magical creatures and is fascinated by their appearance and behavior. Anna and the King is a romantic comedy that follows Anna's journey to find her father and marry him."
Exotica (1994),ml1m-images\233.jpg,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","Exotica is a 1994 film about a young woman named Emily who is a successful businesswoman who is tasked with a new job in the city of New York. She is hired by a wealthy businessman to help her navigate the city's crowded streets and find a job in a new city. Emily's journey is a rollercoaster of emotions, from the excitement of the opening night to the tense and chaotic scenes of the city's nightlife."
Monument Ave. (1998),ml1m-images\2281.jpg,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Monument Ave. is a movie about a man named Jack who is convicted of murdering his wife and her lover. He is sentenced to life in prison for the murder of his wife and her lover. The movie explores themes of love, loss, and the consequences of a broken relationship."
High Plains Drifter (1972),ml1m-images\2921.jpg,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",High Plains Drifter is a 1972 American film about a man named Jack who is stranded in the Midwest and is forced to work in a remote cabin to escape from the harsh realities of the wilderness.
"Next Karate Kid, The (1994)",ml1m-images\502.jpg,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1]","Next Karate Kid is a 1994 action-adventure film about a young boy named Karate Kid who is a skilled martial artist who is tasked with defending his family's karate championship against a rival team. The movie follows the story of a young boy named Karate Kid who is tasked with defending his family's karate championship against a rival team. The movie explores themes of loyalty, perseverance, and the importance of teamwork."
Analyze This (1999),ml1m-images\2539.jpg,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Analyze This is a 1999 film about a group of teenagers who discover a hidden underground laboratory that contains a deadly virus that causes a massive explosion.
"Face in the Crowd, A (1957)",ml1m-images\3038.jpg,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","The movie Face in the Crowd, A (1957) is about a man named Jack who is a convicted serial killer who is convicted of murdering his wife and her lover. Jack is sentenced to life in prison and faces numerous challenges, including being found guilty and facing a series of arrests. The movie explores themes of racial inequality, mental illness, and the consequences of a criminal record."
