title,img_path,label,plot
"Killing Fields, The (1984)",ml1m-images\1299.jpg,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0]","Killing Fields is a 1984 film about a man named John F. Kennedy who is shot and killed in a shooting accident in the town of Killing Fields, Alabama. The movie follows his life and struggles with his mental health, as well as his own struggles with addiction and the loss of his loved ones."
Sesame Street Presents Follow That Bird (1985),ml1m-images\3399.jpg,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","Sesame Street Presents Follow That Bird (1985) is a movie about a group of kids who are trying to find a bird that they believe is missing. They discover that the bird is actually a bird that they have been searching for for years. The group decides to take the bird and sends it back to the bird's nest, but it is found by a group of people who are trying to find the bird. The group is able to find the bird and find it, but the group is unable to find it. The group is able to find the bird and it is found by a group of people who are trying to find it. The group is able to find the bird and it is found by a group of people who are trying to find it. The group is able to find the bird and it is found by a group of people who are trying to find it. The group is able to find the bird and it is found by a group of people who are trying to find it. The group is able to find the bird and it is found by a group of people who are trying to find it. The group is able to find the"
"Secret Adventures of Tom Thumb, The (1993)",ml1m-images\392.jpg,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","The movie Secret Adventures of Tom Thumb, The (1993) is about a man named Tom Thumb who embarks on a journey to find his missing wife and her lover. Along the way, he encounters various obstacles and challenges, including a ruthless criminal mastermind who seeks to take over the family business and take over Tom's life. Along the way, he meets a group of friends who help him navigate the challenges and obstacles that come with the journey."
"Return of the Pink Panther, The (1974)",ml1m-images\1125.jpg,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",The movie Return of the Pink Panther is a superhero movie about a young girl named Lily who is rescued by a group of rogue mutants who are trying to save her from a deadly virus. The movie follows Lily's journey as she navigates the dangerous world of mutants and fights against the evil forces that threaten to destroy her.
Ed (1996),ml1m-images\619.jpg,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Ed is a 1996 American film about a man named Ed who is convicted of murdering his wife and her lover. He is sentenced to life in prison for the murder. Ed's life is a rollercoaster ride of emotions and challenges, but ultimately he is able to escape and find a new life."
Superman (1978),ml1m-images\2640.jpg,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",Superman is a superhero film that follows the story of a young man named Superman who is a ruthless criminal who seeks to take over the world by stealing his own life. He is a hero who is determined to save the world and save the world from destruction.
Red Rock West (1992),ml1m-images\373.jpg,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Red Rock West (1992) is a movie about a man named Red Rock who is convicted of murdering his wife and her lover. He is sentenced to life in prison for the murder. The movie explores themes of racism, prejudice, and the loss of innocence."
No Looking Back (1998),ml1m-images\1817.jpg,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]",No Looking Back is a movie about a man named Jack who is wrongfully accused of murdering his wife and her lover. He is convicted and sentenced to life in prison.
Peanuts - Die Bank zahlt alles (1996),ml1m-images\643.jpg,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Peanuts - Die Bank zahlt alles is a movie about a young boy named Peanut who is a prankster who is trying to make a profit by selling peanut butter on the street. He is a prankster who is trying to make a profit by selling peanut butter on the street. The movie follows the story of a young boy named Peanut who is a prankster who is trying to make a profit by selling peanut butter on the street. The movie ends with the boy stealing the peanut butter from the street and putting it in the trash.
Patch Adams (1998),ml1m-images\2431.jpg,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","Patch Adams is a 1998 American comedy-drama film about a young man named Patch Adams who becomes a successful comedian and actor. He becomes a successful comedian and actor, and his career takes off when he becomes involved in a comedy-drama competition. Patch Adams is known for his witty and humorous humor, and his performances are praised for their ability to make people laugh."
Bullets Over Broadway (1994),ml1m-images\348.jpg,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Bullets Over Broadway is a 1994 film about a group of young actors who are trying to make a comeback from a failed Broadway show. They are tasked with a series of stunts and stunts that will make them the ultimate celebrity in the world. The movie explores themes of love, loss, and the consequences of failure."
"Brother's Kiss, A (1997)",ml1m-images\1510.jpg,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","Brother's Kiss, A (1997) is a movie about a man named Brother who is convicted of murdering his wife and her lover. He is sentenced to life in prison for the crime. Brother's Kiss, A is a romantic comedy about a man named Brother who is convicted of murdering his wife and her lover. The movie explores themes of love, loss, and the power of love."
"Object of My Affection, The (1998)",ml1m-images\1821.jpg,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",Object of My Affection is a movie about a woman named Emily who is a successful businesswoman who is a successful businesswoman. She is a successful businesswoman who is struggling to make ends meet and is struggling to find her place in the world. Emily's life is complicated by her husband's divorce and her desire to pursue her dream of becoming a successful businesswoman.
Faces (1968),ml1m-images\702.jpg,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",The movie Faces (1968) is about a man named Jack who is a successful businessman and a successful businessman. He is a successful businessman who is struggling to make ends meet and is struggling to make ends meet. Jack is a successful businessman who is struggling to make ends meet and is struggling to make ends meet. He is also struggling to find his place in the business world and is struggling to find his place in the world.
Rounders (1998),ml1m-images\2231.jpg,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","Rounders is a 1998 American comedy-drama film about a group of friends who are trying to find a way to live life to the fullest. They discover that their lives are not the same, and that they are not alone in their struggles."
One Fine Day (1996),ml1m-images\605.jpg,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]",One Fine Day is a movie about a young woman named Lily who is diagnosed with cancer and decides to take a day off from work to pursue her dreams. She meets a man named Jack who is a doctor and they work together to find a cure for the disease.
"Alan Smithee Film: Burn Hollywood Burn, An (1997)",ml1m-images\1853.jpg,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Alan Smithee is a British actor who is best known for his role in the movie ""Burn Hollywood Burn, An"". The movie follows his journey as he becomes a successful actor in the film industry, starring in various films including ""Burn Hollywood Burn, An"" and ""Burn Hollywood Burn, An"". The film explores themes of love, loss, and the consequences of one's actions."
Death Wish 4: The Crackdown (1987),ml1m-images\3433.jpg,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]",Death Wish 4: The Crackdown is a movie about a group of rebels who are trying to overthrow the government and restore order to the country. The movie follows their journey as they fight against the government's oppressive policies and the corrupt government.
Shanghai Noon (2000),ml1m-images\3624.jpg,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","Shanghai Noon is a movie about a young woman named Liu who is a successful businesswoman who is tasked with a new job in Shanghai. She is hired by a wealthy businessman to help her with her career, but she is forced to work long hours and be a burden to her family. The movie explores themes of love, relationships, and the importance of family."
Creature Comforts (1990),ml1m-images\3429.jpg,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","Creature Comforts is a movie about a young woman named Emily who is diagnosed with cancer and is diagnosed with a rare genetic disorder. She is diagnosed with a rare genetic disorder and is unable to live with her family. Emily's family and friends are devastated and decide to take her to a hospital to receive treatment. Emily is hesitant at first but eventually accepts the offer and begins to heal. The movie explores themes of love, loss, and the importance of family and community."
"Devil and Max Devlin, The (1981)",ml1m-images\2044.jpg,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Devil and Max Devlin is a movie about a man named Max Devlin who is a skilled thief who is hired to kill a group of criminals. The movie follows Max's journey as he tries to protect his family and friends from the criminals and his own personal demons.
Small Time Crooks (2000),ml1m-images\3618.jpg,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",Small Time Crooks is a movie about a group of robbers who are caught in a robbery and are forced to flee their homes.
From Dusk Till Dawn (1996),ml1m-images\70.jpg,"[1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","From Dusk Till Dawn is a movie about a young woman named Lily who is a successful businesswoman who is tasked with a new job in a small town in the Midwest. She is hired by a wealthy businessman to help her navigate the city's financial crisis and find a new job. However, she is forced to confront her own personal demons and the consequences of her actions."
"Big Blue, The (Le Grand Bleu) (1988)",ml1m-images\1216.jpg,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","Big Blue is a movie about a young woman named Lily who is a successful businesswoman who is a successful businesswoman. She is a successful businesswoman who is married to a wealthy businessman, but their relationship is complicated by their personal struggles and their relationship with each other. The movie explores themes of love, relationships, and the importance of family."
Almost Heroes (1998),ml1m-images\1887.jpg,"[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Almost Heroes is a movie about a group of friends who fall in love and fall in love, but their relationship is complicated by their own personal struggles and conflicts."
Cliffhanger (1993),ml1m-images\434.jpg,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",Cliffhanger (1993) is a movie about a man named Jack who is convicted of murdering his wife and her lover. He is sentenced to life in prison for the murder. Jack is convicted and sentenced to life in prison. He is convicted and sentenced to life in prison.
Celestial Clockwork (1994),ml1m-images\863.jpg,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","Celestial Clockwork is a 1994 science fiction movie about a group of scientists who discover a mysterious object that could be a powerful astronomical object. The object is a massive, glowing ball of light that is said to be a powerful astronomical object. The scientists discover that the object is a massive, glowing ball of light, and that it is a powerful force that can cause a catastrophic event. The scientists must use their knowledge of the object to stop the object from causing the object to fall into the Earth's atmosphere."
"Bad Seed, The (1956)",ml1m-images\2967.jpg,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","Bad Seed is a 1956 film about a young boy named Jack who is a poor farmer who is forced to work in a factory to make a living. He is forced to work in a factory and eventually becomes a successful farmer. However, his life is cut short when he is found dead in the factory. Jack is convicted of murder and sentenced to life in prison."
Career Girls (1997),ml1m-images\1596.jpg,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","Career Girls is a 1997 film about a group of women who fall in love and become successful entrepreneurs. They work together to create a successful business, but their relationship is complicated by their personal struggles and the pressure to succeed."
